Customer ID,Age,Gender,Location,Annual Income,Total_Spent,Total_Purchases,Avg_Purchase_Value,Purchase History,Browsing History,Product Reviews,Time on Site
1344,34,Male,City D,46966,182.27,2,91.14,"[{""Date"": ""2022-01-06"", ""Category"": ""Sports & Outdoors"", ""Price"": 50.06}, {""Date"": ""2022-10-02"", ""Category"": ""Home & Garden"", ""Price"": 132.21}]","[{""Timestamp"": ""2021-12-28T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-09-27T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-11T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-09-26T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2021-12-29T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-10-03T00:00:00Z"", ""Product Category"": ""Books""}]",,65.0
1345,42,Female,City L,28905,110.55,1,110.55,"[{""Date"": ""2022-07-07"", ""Category"": ""Sports & Outdoors"", ""Price"": 110.55}]","[{""Timestamp"": ""2022-07-13T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-07-14T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-07-10T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Sports & Outdoors"", ""Rating"": 4.8, ""Review"": ""Excellent sports & outdoors! Highly recommend.""}]}",15.0
1346,22,Male,City C,21651,115.85,2,57.92,"[{""Date"": ""2022-09-24"", ""Category"": ""Beauty & Health"", ""Price"": 20.29}, {""Date"": ""2022-10-11"", ""Category"": ""Electronics"", ""Price"": 95.56}]","[{""Timestamp"": ""2022-09-15T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-21T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-14T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]","{""reviews"": [{""Product"": ""Electronics"", ""Rating"": 4.6, ""Review"": ""Excellent electronics! Highly recommend.""}, {""Product"": ""Beauty & Health"", ""Rating"": 3.7, ""Review"": ""Decent beauty & health. Met expectations.""}]}",15.1
1347,23,Male,City E,38119,67.51,2,33.76,"[{""Date"": ""2022-07-16"", ""Category"": ""Books"", ""Price"": 20.31}, {""Date"": ""2022-07-15"", ""Category"": ""Clothing"", ""Price"": 47.2}]","[{""Timestamp"": ""2022-07-12T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-07-15T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-07-25T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]","{""reviews"": [{""Product"": ""Books"", ""Rating"": 3.5, ""Review"": ""Decent books. Met expectations.""}, {""Product"": ""Clothing"", ""Rating"": 5, ""Review"": ""Excellent clothing! Highly recommend.""}]}",27.8
1348,31,Female,City L,22039,360.27,2,180.14,"[{""Date"": ""2022-08-11"", ""Category"": ""Clothing"", ""Price"": 87.14}, {""Date"": ""2022-01-30"", ""Category"": ""Electronics"", ""Price"": 273.13}]","[{""Timestamp"": ""2022-01-29T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-02T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-08-13T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-01T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-08-08T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 3.2, ""Review"": ""Decent clothing. Met expectations.""}, {""Product"": ""Electronics"", ""Rating"": 4.1, ""Review"": ""Very good electronics. Happy with purchase.""}]}",27.5
1349,37,Female,City E,37134,109.92,2,54.96,"[{""Date"": ""2022-12-01"", ""Category"": ""Clothing"", ""Price"": 87.37}, {""Date"": ""2022-11-08"", ""Category"": ""Sports & Outdoors"", ""Price"": 22.55}]","[{""Timestamp"": ""2022-11-06T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-11-12T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-30T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-11-18T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-12-04T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-11-17T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Sports & Outdoors"", ""Rating"": 5, ""Review"": ""Excellent sports & outdoors! Highly recommend.""}, {""Product"": ""Clothing"", ""Rating"": 5, ""Review"": ""Excellent clothing! Highly recommend.""}]}",48.8
1350,43,Female,City C,32624,142.77,2,71.39,"[{""Date"": ""2022-03-31"", ""Category"": ""Home & Garden"", ""Price"": 45.12}, {""Date"": ""2022-11-13"", ""Category"": ""Sports & Outdoors"", ""Price"": 97.65}]","[{""Timestamp"": ""2022-04-10T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-11-04T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-03-29T00:00:00Z"", ""Product Category"": ""Books""}]","{""reviews"": [{""Product"": ""Home & Garden"", ""Rating"": 4.3, ""Review"": ""Very good home & garden. Happy with purchase.""}, {""Product"": ""Sports & Outdoors"", ""Rating"": 3.1, ""Review"": ""Decent sports & outdoors. Met expectations.""}]}",28.4
1351,57,Female,City B,37117,149.44,2,74.72,"[{""Date"": ""2022-08-16"", ""Category"": ""Home & Garden"", ""Price"": 39.42}, {""Date"": ""2022-02-09"", ""Category"": ""Electronics"", ""Price"": 110.02}]","[{""Timestamp"": ""2022-02-12T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-03T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-12T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-14T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Home & Garden"", ""Rating"": 3.7, ""Review"": ""Decent home & garden. Met expectations.""}]}",39.8
1352,50,Female,City A,55042,407.9,3,135.97,"[{""Date"": ""2022-03-18"", ""Category"": ""Home & Garden"", ""Price"": 207.33}, {""Date"": ""2022-01-14"", ""Category"": ""Beauty & Health"", ""Price"": 14.71}, {""Date"": ""2022-04-19"", ""Category"": ""Home & Garden"", ""Price"": 185.86}]","[{""Timestamp"": ""2022-04-25T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-04-20T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-01-22T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-03-20T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-04-11T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-03-26T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-04-26T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-12T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-04-10T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-04-25T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]","{""reviews"": [{""Product"": ""Beauty & Health"", ""Rating"": 4.0, ""Review"": ""Very good beauty & health. Happy with purchase.""}, {""Product"": ""Home & Garden"", ""Rating"": 4.7, ""Review"": ""Excellent home & garden! Highly recommend.""}, {""Product"": ""Home & Garden"", ""Rating"": 3.5, ""Review"": ""Decent home & garden. Met expectations.""}]}",67.3
1353,38,Male,City F,48257,548.79,2,274.4,"[{""Date"": ""2022-06-11"", ""Category"": ""Electronics"", ""Price"": 283.49}, {""Date"": ""2022-03-01"", ""Category"": ""Electronics"", ""Price"": 265.3}]","[{""Timestamp"": ""2022-03-02T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-03-11T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-03-04T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-06-14T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-28T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-06-14T00:00:00Z"", ""Product Category"": ""Electronics""}]","{""reviews"": [{""Product"": ""Electronics"", ""Rating"": 4.5, ""Review"": ""Excellent electronics! Highly recommend.""}]}",42.1
1354,39,Female,City A,34934,166.91,2,83.46,"[{""Date"": ""2022-08-03"", ""Category"": ""Books"", ""Price"": 13.27}, {""Date"": ""2022-10-11"", ""Category"": ""Home & Garden"", ""Price"": 153.64}]","[{""Timestamp"": ""2022-07-28T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-10-01T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-08-09T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-14T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-02T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-07-25T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-14T00:00:00Z"", ""Product Category"": ""Home & Garden""}]","{""reviews"": [{""Product"": ""Books"", ""Rating"": 4.0, ""Review"": ""Very good books. Happy with purchase.""}, {""Product"": ""Home & Garden"", ""Rating"": 2.7, ""Review"": ""Disappointed with this home & garden.""}]}",52.6
1355,27,Other,City J,21916,267.36,2,133.68,"[{""Date"": ""2022-09-18"", ""Category"": ""Electronics"", ""Price"": 57.93}, {""Date"": ""2022-01-04"", ""Category"": ""Electronics"", ""Price"": 209.43}]","[{""Timestamp"": ""2022-01-06T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2021-12-28T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2021-12-26T00:00:00Z"", ""Product Category"": ""Electronics""}]","{""reviews"": [{""Product"": ""Electronics"", ""Rating"": 4.6, ""Review"": ""Excellent electronics! Highly recommend.""}, {""Product"": ""Electronics"", ""Rating"": 4.5, ""Review"": ""Excellent electronics! Highly recommend.""}]}",15.0
1356,39,Male,City A,35760,115.24,2,57.62,"[{""Date"": ""2022-04-18"", ""Category"": ""Sports & Outdoors"", ""Price"": 72.09}, {""Date"": ""2022-05-23"", ""Category"": ""Beauty & Health"", ""Price"": 43.15}]","[{""Timestamp"": ""2022-05-16T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-04-17T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-04-13T00:00:00Z"", ""Product Category"": ""Beauty & Health""}]",,15.0
1357,36,Male,City D,42272,196.57,2,98.28,"[{""Date"": ""2022-03-14"", ""Category"": ""Beauty & Health"", ""Price"": 13.36}, {""Date"": ""2022-10-10"", ""Category"": ""Home & Garden"", ""Price"": 183.21}]","[{""Timestamp"": ""2022-03-23T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-03-04T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-10-06T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-16T00:00:00Z"", ""Product Category"": ""Home & Garden""}]","{""reviews"": [{""Product"": ""Beauty & Health"", ""Rating"": 3.6, ""Review"": ""Decent beauty & health. Met expectations.""}]}",41.9
1358,43,Female,City G,30083,454.34,2,227.17,"[{""Date"": ""2022-02-14"", ""Category"": ""Electronics"", ""Price"": 299.85}, {""Date"": ""2022-05-23"", ""Category"": ""Home & Garden"", ""Price"": 154.49}]","[{""Timestamp"": ""2022-05-15T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-02-06T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-05-27T00:00:00Z"", ""Product Category"": ""Electronics""}]",,20.4
1359,30,Female,City A,35559,209.91,2,104.96,"[{""Date"": ""2022-12-28"", ""Category"": ""Sports & Outdoors"", ""Price"": 115.19}, {""Date"": ""2022-06-12"", ""Category"": ""Electronics"", ""Price"": 94.72}]","[{""Timestamp"": ""2023-01-07T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2023-01-05T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-12-26T00:00:00Z"", ""Product Category"": ""Electronics""}]",,15.0
1360,46,Other,City H,46451,281.92,2,140.96,"[{""Date"": ""2022-04-12"", ""Category"": ""Clothing"", ""Price"": 73.32}, {""Date"": ""2022-02-15"", ""Category"": ""Home & Garden"", ""Price"": 208.6}]","[{""Timestamp"": ""2022-04-15T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-03T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-02-25T00:00:00Z"", ""Product Category"": ""Home & Garden""}]","{""reviews"": [{""Product"": ""Home & Garden"", ""Rating"": 3.1, ""Review"": ""Decent home & garden. Met expectations.""}]}",38.3
1361,58,Male,City E,61996,439.41,4,109.85,"[{""Date"": ""2022-09-08"", ""Category"": ""Clothing"", ""Price"": 94.5}, {""Date"": ""2022-07-20"", ""Category"": ""Clothing"", ""Price"": 73.79}, {""Date"": ""2022-10-06"", ""Category"": ""Electronics"", ""Price"": 205.42}, {""Date"": ""2022-02-19"", ""Category"": ""Home & Garden"", ""Price"": 65.7}]","[{""Timestamp"": ""2022-02-23T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-09-03T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-09-09T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-24T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-09-07T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-02-10T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-10-06T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-02-21T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-11T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-10-16T00:00:00Z"", ""Product Category"": ""Books""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 3.6, ""Review"": ""Decent clothing. Met expectations.""}, {""Product"": ""Electronics"", ""Rating"": 5, ""Review"": ""Excellent electronics! Highly recommend.""}]}",82.5
1362,38,Male,City I,41326,303.08,2,151.54,"[{""Date"": ""2022-11-17"", ""Category"": ""Electronics"", ""Price"": 71.14}, {""Date"": ""2022-11-11"", ""Category"": ""Electronics"", ""Price"": 231.94}]","[{""Timestamp"": ""2022-11-07T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-11-17T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-11-27T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-11-18T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-11-08T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-11-11T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-11-08T00:00:00Z"", ""Product Category"": ""Clothing""}]",,67.2
1363,44,Other,City B,34970,81.96,2,40.98,"[{""Date"": ""2022-09-06"", ""Category"": ""Books"", ""Price"": 6.81}, {""Date"": ""2022-05-25"", ""Category"": ""Home & Garden"", ""Price"": 75.15}]","[{""Timestamp"": ""2022-08-28T00:00:00Z"", ""Product Category"": ""Books""}, {""Timestamp"": ""2022-06-04T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-29T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-27T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Books"", ""Rating"": 4.5, ""Review"": ""Excellent books! Highly recommend.""}]}",46.9
1364,48,Other,City J,60595,469.16,3,156.39,"[{""Date"": ""2022-04-10"", ""Category"": ""Home & Garden"", ""Price"": 194.59}, {""Date"": ""2022-06-09"", ""Category"": ""Home & Garden"", ""Price"": 184.74}, {""Date"": ""2022-08-06"", ""Category"": ""Sports & Outdoors"", ""Price"": 89.83}]","[{""Timestamp"": ""2022-06-07T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-06-19T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-06-12T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-08-04T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-08-12T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-06-11T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}]",,65.7
1365,35,Other,City B,36881,158.63,2,79.32,"[{""Date"": ""2022-10-23"", ""Category"": ""Clothing"", ""Price"": 102.91}, {""Date"": ""2022-07-23"", ""Category"": ""Beauty & Health"", ""Price"": 55.72}]","[{""Timestamp"": ""2022-07-28T00:00:00Z"", ""Product Category"": ""Beauty & Health""}, {""Timestamp"": ""2022-07-17T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-16T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-07-31T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-08-01T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-10-14T00:00:00Z"", ""Product Category"": ""Books""}]","{""reviews"": [{""Product"": ""Beauty & Health"", ""Rating"": 4.7, ""Review"": ""Excellent beauty & health! Highly recommend.""}, {""Product"": ""Clothing"", ""Rating"": 4.7, ""Review"": ""Excellent clothing! Highly recommend.""}]}",47.4
1366,42,Male,City F,43051,235.02,3,78.34,"[{""Date"": ""2022-11-03"", ""Category"": ""Clothing"", ""Price"": 50.23}, {""Date"": ""2022-01-03"", ""Category"": ""Home & Garden"", ""Price"": 70.97}, {""Date"": ""2022-04-18"", ""Category"": ""Sports & Outdoors"", ""Price"": 113.82}]","[{""Timestamp"": ""2022-04-23T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-11-03T00:00:00Z"", ""Product Category"": ""Home & Garden""}, {""Timestamp"": ""2022-04-25T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-04-10T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2021-12-26T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-11-09T00:00:00Z"", ""Product Category"": ""Electronics""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 4.1, ""Review"": ""Very good clothing. Happy with purchase.""}, {""Product"": ""Sports & Outdoors"", ""Rating"": 3.4, ""Review"": ""Decent sports & outdoors. Met expectations.""}]}",44.2
1367,40,Female,City H,32830,147.72,2,73.86,"[{""Date"": ""2022-09-26"", ""Category"": ""Sports & Outdoors"", ""Price"": 77.91}, {""Date"": ""2022-10-08"", ""Category"": ""Sports & Outdoors"", ""Price"": 69.81}]","[{""Timestamp"": ""2022-10-01T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-10-14T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-09-20T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}]",,27.5
1368,41,Other,City F,38609,155.52,2,77.76,"[{""Date"": ""2022-05-09"", ""Category"": ""Clothing"", ""Price"": 55.63}, {""Date"": ""2022-04-18"", ""Category"": ""Clothing"", ""Price"": 99.89}]","[{""Timestamp"": ""2022-05-15T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-04-08T00:00:00Z"", ""Product Category"": ""Clothing""}, {""Timestamp"": ""2022-05-14T00:00:00Z"", ""Product Category"": ""Clothing""}]","{""reviews"": [{""Product"": ""Clothing"", ""Rating"": 4.5, ""Review"": ""Excellent clothing! Highly recommend.""}]}",28.0
1369,30,Other,City B,25500,30.9,1,30.9,"[{""Date"": ""2022-06-19"", ""Category"": ""Sports & Outdoors"", ""Price"": 30.9}]","[{""Timestamp"": ""2022-06-28T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-06-20T00:00:00Z"", ""Product Category"": ""Sports & Outdoors""}, {""Timestamp"": ""2022-06-18T00:00:00Z"", ""Product Category"": ""Clothing""}]",,15.0
1370,40,Other,City L,40193,495.94,2,247.97,"[{""Date"": ""2022-11-16"", ""Category"": ""Electronics"", ""Price"": 280.9}, {""Date"": ""2022-05-11"", ""Category"": ""Electronics"", ""Price"": 215.04}]","[{""Timestamp"": ""2022-11-24T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-05-06T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-11-22T00:00:00Z"", ""Product Category"": ""Electronics""}, {""Timestamp"": ""2022-05-19T00:00:00Z"", ""Product Category"": ""Home & Garden""}]","{""reviews"": [{""Product"": ""Electronics"", ""Rating"": 5, ""Review"": ""Excellent electronics! Highly recommend.""}, {""Product"": ""Electronics"", ""Rating"": 3.2, ""Review"": ""Decent electronics. Met expectations.""}]}",40.9
